Month,Country,Arrivals
May-24,"Congo, Dem Rep",310
Jun-24,"Congo, Dem Rep",160
Jul-24,"Congo, Dem Rep",150
Jan-19,Cote d'Ivoire,20
Feb-19,Cote d'Ivoire,10
Mar-19,Cote d'Ivoire,10
Apr-19,Cote d'Ivoire,10
May-19,Cote d'Ivoire,10
Jun-19,Cote d'Ivoire,10
Jul-19,Cote d'Ivoire,10
Aug-19,Cote d'Ivoire,10
Sep-19,Cote d'Ivoire,10
Oct-19,Cote d'Ivoire,10
Nov-19,Cote d'Ivoire,10
Dec-19,Cote d'Ivoire,10
Jan-20,Cote d'Ivoire,10
Mar-20,Cote d'Ivoire,10
Feb-22,Cote d'Ivoire,10
Aug-22,Cote d'Ivoire,10
Oct-22,Cote d'Ivoire,10
Nov-22,Cote d'Ivoire,20
Dec-22,Cote d'Ivoire,10
Jan-23,Cote d'Ivoire,10
Apr-23,Cote d'Ivoire,10
May-23,Cote d'Ivoire,10
Jul-23,Cote d'Ivoire,10
Aug-23,Cote d'Ivoire,10
Sep-23,Cote d'Ivoire,10
Nov-23,Cote d'Ivoire,10
Dec-23,Cote d'Ivoire,10
Jan-24,Cote d'Ivoire,10
Apr-24,Cote d'Ivoire,10
Jun-24,Cote d'Ivoire,10
Jul-24,Cote d'Ivoire,10
Aug-22,Gabon,10
Aug-23,Gabon,10
Nov-23,Gabon,10
Jun-24,Gabon,10
Feb-19,Gambia,10
Oct-19,Gambia,10
Dec-19,Gambia,10
Jan-20,Gambia,10
Dec-21,Gambia,10
Dec-22,Gambia,10
Mar-23,Gambia,10
Aug-23,Gambia,10
Oct-23,Gambia,10
Jan-24,Gambia,10
Feb-24,Gambia,10
Mar-24,Gambia,10
Apr-24,Gambia,10
Jan-19,Ghana,140
Feb-19,Ghana,180
Mar-19,Ghana,130
Apr-19,Ghana,130
May-19,Ghana,120
Jun-19,Ghana,140
Jul-19,Ghana,160
Aug-19,Ghana,160
Sep-19,Ghana,150
Oct-19,Ghana,110
Nov-19,Ghana,150
Dec-19,Ghana,170
Jan-20,Ghana,190
Feb-20,Ghana,200
Mar-20,Ghana,90
Apr-20,Ghana,10
Oct-20,Ghana,10
Nov-20,Ghana,10
Dec-20,Ghana,10
Feb-21,Ghana,10
Mar-21,Ghana,10
Apr-21,Ghana,10
May-21,Ghana,40
Jun-21,Ghana,20
Jul-21,Ghana,20
Aug-21,Ghana,10
Nov-21,Ghana,30
Dec-21,Ghana,90
Jan-22,Ghana,100
Feb-22,Ghana,100
Mar-22,Ghana,110
Apr-22,Ghana,90
May-22,Ghana,130
Jun-22,Ghana,90
Jul-22,Ghana,90
Aug-22,Ghana,150
Sep-22,Ghana,150
Oct-22,Ghana,160
Nov-22,Ghana,200
Dec-22,Ghana,160
Jan-23,Ghana,150
Feb-23,Ghana,260
Mar-23,Ghana,220
Apr-23,Ghana,170
May-23,Ghana,220
Jun-23,Ghana,200
Jul-23,Ghana,180
Aug-23,Ghana,200
Sep-23,Ghana,270
Oct-23,Ghana,190
Nov-23,Ghana,220
Dec-23,Ghana,180
Jan-24,Ghana,270
Feb-24,Ghana,230
Mar-24,Ghana,190
Apr-24,Ghana,170
May-24,Ghana,200
Jun-24,Ghana,250
Jul-24,Ghana,180
May-19,Guinea,10
Jun-19,Guinea,10
Jul-19,Guinea,10
Aug-19,Guinea,10
Sep-19,Guinea,20
Dec-19,Guinea,10
Jan-20,Guinea,10
Feb-20,Guinea,10
Jun-21,Guinea,10
Jul-21,Guinea,10
Nov-21,Guinea,10
Dec-21,Guinea,10
Feb-22,Guinea,10
Mar-22,Guinea,10
May-22,Guinea,10
Jun-22,Guinea,10
Oct-22,Guinea,10
Nov-22,Guinea,10
Dec-22,Guinea,10
Jan-23,Guinea,10
Feb-23,Guinea,10
Mar-23,Guinea,10
Jul-23,Guinea,10
Aug-23,Guinea,10
Sep-23,Guinea,10
Oct-23,Guinea,10
Nov-23,Guinea,10
Feb-24,Guinea,10
Mar-24,Guinea,10
May-24,Guinea,10
Jun-24,Guinea,10
Jul-24,Guinea,10
Jan-19,Liberia,10
Feb-19,Liberia,40
Mar-19,Liberia,10
Apr-19,Liberia,10
May-19,Liberia,10
Jul-19,Liberia,10
Aug-19,Liberia,10
Sep-19,Liberia,10
Oct-19,Liberia,10
Nov-19,Liberia,10
Dec-19,Liberia,10
Jan-20,Liberia,20
Feb-20,Liberia,30
Mar-20,Liberia,10
Apr-21,Liberia,10
May-21,Liberia,10
Jun-21,Liberia,10
Nov-21,Liberia,10
Dec-21,Liberia,10
Feb-22,Liberia,20
Mar-22,Liberia,20
Apr-22,Liberia,10
Jun-22,Liberia,10
Jul-22,Liberia,10
Aug-22,Liberia,10
Sep-22,Liberia,10
Oct-22,Liberia,20
Nov-22,Liberia,20
Dec-22,Liberia,10
Jan-23,Liberia,10
Feb-23,Liberia,20
Mar-23,Liberia,20
Apr-23,Liberia,20
May-23,Liberia,10
Jun-23,Liberia,10
Jul-23,Liberia,20
Aug-23,Liberia,10
Sep-23,Liberia,10
Oct-23,Liberia,10
Nov-23,Liberia,10
Dec-23,Liberia,20
Jan-24,Liberia,20
Feb-24,Liberia,20
Mar-24,Liberia,20
Apr-24,Liberia,20
May-24,Liberia,10
Jun-24,Liberia,10
Jul-24,Liberia,10
May-19,Mali,10
Aug-19,Mali,10
Sep-19,Mali,20
Jan-20,Mali,10
Mar-20,Mali,10
Aug-22,Mali,30
Sep-22,Mali,40
Oct-22,Mali,10
Feb-23,Mali,10
Jul-23,Mali,10
Aug-23,Mali,10
Sep-23,Mali,10
Jan-24,Mali,10
Feb-24,Mali,10
May-24,Mali,10
Nov-22,Mauritania,10
Jun-23,Mauritania,10
Jan-19,Niger,10
Jan-19,Nigeria,740
Feb-19,Nigeria,560
Mar-19,Nigeria,360
Apr-19,Nigeria,380
May-19,Nigeria,380
Jun-19,Nigeria,380
Jul-19,Nigeria,480
Aug-19,Nigeria,490
Sep-19,Nigeria,420
Oct-19,Nigeria,390
Nov-19,Nigeria,410
Dec-19,Nigeria,480
Jan-20,Nigeria,640
Feb-20,Nigeria,600
Mar-20,Nigeria,280
Sep-20,Nigeria,10
Oct-20,Nigeria,20
Nov-20,Nigeria,20
Dec-20,Nigeria,50
Jan-21,Nigeria,30
Feb-21,Nigeria,30
Mar-21,Nigeria,50
Apr-21,Nigeria,50
May-21,Nigeria,80
Jun-21,Nigeria,70
Jul-21,Nigeria,40
Aug-21,Nigeria,20
Sep-21,Nigeria,20
Oct-21,Nigeria,10
Nov-21,Nigeria,100
Dec-21,Nigeria,460
Jan-22,Nigeria,370
Feb-22,Nigeria,470
Mar-22,Nigeria,380
Apr-22,Nigeria,290
May-22,Nigeria,370
Jun-22,Nigeria,360
Jul-22,Nigeria,330
Aug-22,Nigeria,510
Sep-22,Nigeria,410
Oct-22,Nigeria,440
Nov-22,Nigeria,710
Dec-22,Nigeria,630
Jan-23,Nigeria,570
Feb-23,Nigeria,820
Mar-23,Nigeria,600
Apr-23,Nigeria,520
May-23,Nigeria,660
Jun-23,Nigeria,620
Jul-23,Nigeria,730
Aug-23,Nigeria,670
Sep-23,Nigeria,680
Oct-23,Nigeria,460
Nov-23,Nigeria,660
Dec-23,Nigeria,780
Jan-24,Nigeria,760
Feb-24,Nigeria,740
Mar-24,Nigeria,500
Apr-24,Nigeria,490
May-24,Nigeria,520
Jun-24,Nigeria,630
Jul-24,Nigeria,430
Jan-19,Senegal,10
Mar-19,Senegal,10
May-19,Senegal,10
Jun-19,Senegal,20
Aug-19,Senegal,10
Sep-19,Senegal,10
Oct-19,Senegal,10
Nov-19,Senegal,10
Dec-19,Senegal,10
Jan-20,Senegal,10
Feb-20,Senegal,10
Feb-22,Senegal,10
Mar-22,Senegal,10
Aug-22,Senegal,10
Sep-22,Senegal,10
Nov-22,Senegal,20
Dec-22,Senegal,10
Mar-23,Senegal,20
Apr-23,Senegal,10
Jun-23,Senegal,10
Jul-23,Senegal,10
Aug-23,Senegal,20
Sep-23,Senegal,20
Oct-23,Senegal,10
Nov-23,Senegal,10
Dec-23,Senegal,10
Mar-24,Senegal,10
May-24,Senegal,10
Jun-24,Senegal,10
Jul-24,Senegal,10
Jan-19,Sierra Leone,30
Feb-19,Sierra Leone,30
Mar-19,Sierra Leone,10
Apr-19,Sierra Leone,10
May-19,Sierra Leone,20
Jun-19,Sierra Leone,10
Jul-19,Sierra Leone,20
Aug-19,Sierra Leone,20
Sep-19,Sierra Leone,10
Oct-19,Sierra Leone,10
Nov-19,Sierra Leone,10
Dec-19,Sierra Leone,30
Jan-20,Sierra Leone,40
Feb-20,Sierra Leone,20
Mar-20,Sierra Leone,10
May-21,Sierra Leone,10
Jul-21,Sierra Leone,10
Nov-21,Sierra Leone,20
Dec-21,Sierra Leone,20
Jan-22,Sierra Leone,10
Feb-22,Sierra Leone,20
Mar-22,Sierra Leone,20
Apr-22,Sierra Leone,10
May-22,Sierra Leone,20
Jun-22,Sierra Leone,10
Jul-22,Sierra Leone,10
Aug-22,Sierra Leone,10
Sep-22,Sierra Leone,20
Oct-22,Sierra Leone,10
Nov-22,Sierra Leone,20
Dec-22,Sierra Leone,30
Jan-23,Sierra Leone,30
Feb-23,Sierra Leone,30
Mar-23,Sierra Leone,20
Apr-23,Sierra Leone,10
May-23,Sierra Leone,20
Jun-23,Sierra Leone,10
Jul-23,Sierra Leone,10
Aug-23,Sierra Leone,20
Sep-23,Sierra Leone,10
Oct-23,Sierra Leone,10
Dec-23,Sierra Leone,30
Jan-24,Sierra Leone,30
Feb-24,Sierra Leone,30
Mar-24,Sierra Leone,10
Apr-24,Sierra Leone,10
May-24,Sierra Leone,30
Jun-24,Sierra Leone,20
Jul-24,Sierra Leone,20
Jan-19,Togo,10
Nov-22,Togo,10
Dec-22,Togo,10
May-23,Togo,10
Jul-23,Togo,10
Aug-23,Togo,10
Oct-23,Togo,10
Nov-23,Togo,10
Mar-24,Togo,10
Jan-19,Angola,10
Mar-19,Angola,10
Apr-19,Angola,10
Jun-19,Angola,10
Jul-19,Angola,10
Sep-19,Angola,10
Dec-19,Angola,10
Apr-22,Angola,10
May-22,Angola,10
Aug-22,Angola,10
Nov-22,Angola,10
Dec-22,Angola,10
Feb-23,Angola,10
May-23,Angola,10
Jun-23,Angola,10
Aug-23,Angola,10
Sep-23,Angola,10
Nov-23,Angola,10
Mar-24,Angola,10
Apr-24,Angola,10
May-24,Angola,10
Jun-24,Angola,10
Jul-24,Angola,10
Jan-19,Botswana,120
Feb-19,Botswana,70
Mar-19,Botswana,40
Apr-19,Botswana,60
May-19,Botswana,70
Jun-19,Botswana,60
Jul-19,Botswana,100
Aug-19,Botswana,70
Sep-19,Botswana,80
Oct-19,Botswana,80
Nov-19,Botswana,80
Dec-19,Botswana,100
Jan-20,Botswana,130
Feb-20,Botswana,110
Mar-20,Botswana,30
Dec-20,Botswana,10
Jan-22,Botswana,40
Feb-22,Botswana,30
Mar-22,Botswana,30
Apr-22,Botswana,40
May-22,Botswana,40
Jun-22,Botswana,40
Jul-22,Botswana,40
Aug-22,Botswana,40
Sep-22,Botswana,50
Oct-22,Botswana,50
Nov-22,Botswana,60
Dec-22,Botswana,70
Jan-23,Botswana,110
Feb-23,Botswana,80
Mar-23,Botswana,60
Apr-23,Botswana,70
May-23,Botswana,50
Jun-23,Botswana,50
Jul-23,Botswana,90
Aug-23,Botswana,70
Sep-23,Botswana,130
Oct-23,Botswana,70
Nov-23,Botswana,90
Dec-23,Botswana,110
Jan-24,Botswana,120
Feb-24,Botswana,100
Mar-24,Botswana,60
Apr-24,Botswana,50
May-24,Botswana,70
Jun-24,Botswana,80
Jul-24,Botswana,90
Jan-19,Burundi,30
Feb-19,Burundi,40
Mar-19,Burundi,20
Apr-19,Burundi,10
May-19,Burundi,20
Jun-19,Burundi,10
Jul-19,Burundi,30
Aug-19,Burundi,30
Sep-19,Burundi,40
Oct-19,Burundi,30
Nov-19,Burundi,50
Dec-19,Burundi,40
Jan-20,Burundi,30
Feb-20,Burundi,20
Mar-20,Burundi,10
Mar-21,Burundi,20
Apr-21,Burundi,10
Dec-21,Burundi,10
Jan-22,Burundi,10
Feb-22,Burundi,20
Mar-22,Burundi,10
Apr-22,Burundi,10
May-22,Burundi,20
Jun-22,Burundi,10
Jul-22,Burundi,10
Aug-22,Burundi,20
Sep-22,Burundi,10
Oct-22,Burundi,10
Nov-22,Burundi,20
Dec-22,Burundi,10
Jan-23,Burundi,20
Feb-23,Burundi,30
Mar-23,Burundi,20
Apr-23,Burundi,20
May-23,Burundi,10
Jun-23,Burundi,20
Jul-23,Burundi,30
Aug-23,Burundi,40
Sep-23,Burundi,30
Oct-23,Burundi,20
Nov-23,Burundi,30
Dec-23,Burundi,20
Jan-24,Burundi,30
Feb-24,Burundi,30
Mar-24,Burundi,30
Apr-24,Burundi,10
May-24,Burundi,30
Jun-24,Burundi,30
Jul-24,Burundi,20
Aug-19,Comoros,10
Aug-23,Djibouti,10
Sep-23,Djibouti,10
Jan-19,Eritrea,80
Feb-19,Eritrea,100
Mar-19,Eritrea,50
Apr-19,Eritrea,70
May-19,Eritrea,60
Jun-19,Eritrea,70
Jul-19,Eritrea,90
Aug-19,Eritrea,180
Sep-19,Eritrea,80
Oct-19,Eritrea,140
Nov-19,Eritrea,80
Dec-19,Eritrea,50
Jan-20,Eritrea,70
Feb-20,Eritrea,210
Mar-20,Eritrea,70
Oct-20,Eritrea,10
Dec-20,Eritrea,10
Mar-21,Eritrea,10
Apr-21,Eritrea,10
May-21,Eritrea,10
Nov-21,Eritrea,20
Dec-21,Eritrea,20
Jan-22,Eritrea,30
Feb-22,Eritrea,20
Mar-22,Eritrea,20
Apr-22,Eritrea,30
May-22,Eritrea,50
Jun-22,Eritrea,40
Jul-22,Eritrea,20
Aug-22,Eritrea,50
Sep-22,Eritrea,60
Oct-22,Eritrea,50
Nov-22,Eritrea,180
Dec-22,Eritrea,60
Jan-23,Eritrea,40
Feb-23,Eritrea,80
Mar-23,Eritrea,60
Apr-23,Eritrea,30
May-23,Eritrea,50
Jun-23,Eritrea,60
Jul-23,Eritrea,30
Aug-23,Eritrea,30
Sep-23,Eritrea,30
Oct-23,Eritrea,40
Nov-23,Eritrea,40
Dec-23,Eritrea,40
Jan-24,Eritrea,50
Feb-24,Eritrea,70
Mar-24,Eritrea,50
Apr-24,Eritrea,50
May-24,Eritrea,60
Jun-24,Eritrea,50
Jul-24,Eritrea,60
Jan-19,Ethiopia,120
Feb-19,Ethiopia,260
Mar-19,Ethiopia,180
Apr-19,Ethiopia,110
May-19,Ethiopia,150
Jun-19,Ethiopia,200
Jul-19,Ethiopia,180
Aug-19,Ethiopia,230
Sep-19,Ethiopia,180
Oct-19,Ethiopia,260
Nov-19,Ethiopia,200
Dec-19,Ethiopia,150
Jan-20,Ethiopia,160
Feb-20,Ethiopia,320
Mar-20,Ethiopia,120
May-20,Ethiopia,10
Jul-20,Ethiopia,10
Aug-20,Ethiopia,10
Oct-20,Ethiopia,10
Nov-20,Ethiopia,10
Dec-20,Ethiopia,10
Jan-21,Ethiopia,10
Feb-21,Ethiopia,10
Mar-21,Ethiopia,20
Apr-21,Ethiopia,10
May-21,Ethiopia,40
Jun-21,Ethiopia,40
Jul-21,Ethiopia,20
Oct-21,Ethiopia,10
Nov-21,Ethiopia,70
Dec-21,Ethiopia,100
Jan-22,Ethiopia,80
Feb-22,Ethiopia,120
Mar-22,Ethiopia,130
Apr-22,Ethiopia,60
May-22,Ethiopia,130
Jun-22,Ethiopia,110
Jul-22,Ethiopia,90
Aug-22,Ethiopia,100
Sep-22,Ethiopia,150
Oct-22,Ethiopia,110
Nov-22,Ethiopia,150
Dec-22,Ethiopia,130
Jan-23,Ethiopia,110
Feb-23,Ethiopia,300
Mar-23,Ethiopia,210
Apr-23,Ethiopia,120
May-23,Ethiopia,170
Jun-23,Ethiopia,150
Jul-23,Ethiopia,160
Aug-23,Ethiopia,190
Sep-23,Ethiopia,250
Oct-23,Ethiopia,170
Nov-23,Ethiopia,180
Dec-23,Ethiopia,180
Jan-24,Ethiopia,160
Feb-24,Ethiopia,290
Mar-24,Ethiopia,210
Apr-24,Ethiopia,160
May-24,Ethiopia,200
Jun-24,Ethiopia,200
Jul-24,Ethiopia,160
Jan-19,Kenya,1260
Feb-19,Kenya,930
Mar-19,Kenya,650
Apr-19,Kenya,620
May-19,Kenya,540
Jun-19,Kenya,500
Jul-19,Kenya,700
Aug-19,Kenya,580
Sep-19,Kenya,600
Oct-19,Kenya,590
Nov-19,Kenya,700
Dec-19,Kenya,970
Jan-20,Kenya,1230
Feb-20,Kenya,1010
Mar-20,Kenya,380
May-20,Kenya,10
Jun-20,Kenya,10
Aug-20,Kenya,10
Sep-20,Kenya,10
Oct-20,Kenya,20
Nov-20,Kenya,20
Dec-20,Kenya,30
Jan-21,Kenya,10
Feb-21,Kenya,10
Mar-21,Kenya,30
Apr-21,Kenya,20
May-21,Kenya,30
Jun-21,Kenya,30
Jul-21,Kenya,30
Aug-21,Kenya,20
Sep-21,Kenya,10
Oct-21,Kenya,10
Nov-21,Kenya,90
Dec-21,Kenya,390
Jan-22,Kenya,360
Feb-22,Kenya,510
Mar-22,Kenya,410
Apr-22,Kenya,410
May-22,Kenya,450
Jun-22,Kenya,570
Jul-22,Kenya,660
Aug-22,Kenya,580
Sep-22,Kenya,590
Oct-22,Kenya,560
Nov-22,Kenya,850
Dec-22,Kenya,1090
Jan-23,Kenya,1070
Feb-23,Kenya,1420
Mar-23,Kenya,1020
Apr-23,Kenya,860
May-23,Kenya,1020
Jun-23,Kenya,970
Jul-23,Kenya,1140
Aug-23,Kenya,1220
Sep-23,Kenya,1200
Oct-23,Kenya,960
Nov-23,Kenya,1210
Dec-23,Kenya,1290
Jan-24,Kenya,1550
Feb-24,Kenya,1350
Mar-24,Kenya,790
Apr-24,Kenya,790
May-24,Kenya,700
Jun-24,Kenya,690
Jul-24,Kenya,890
Jan-19,Lesotho,10
Feb-19,Lesotho,10
Mar-19,Lesotho,10
Jul-19,Lesotho,10
Aug-19,Lesotho,10
Oct-19,Lesotho,10
Nov-19,Lesotho,10
Dec-19,Lesotho,10
Jan-20,Lesotho,10
Mar-20,Lesotho,10
Jan-22,Lesotho,10
Sep-22,Lesotho,10
Nov-22,Lesotho,10
Jan-23,Lesotho,10
Mar-23,Lesotho,10
Apr-23,Lesotho,10
May-23,Lesotho,10
Jun-23,Lesotho,10
Jul-23,Lesotho,10
Aug-23,Lesotho,10
Oct-23,Lesotho,10
Dec-23,Lesotho,10
Jan-24,Lesotho,10
Feb-24,Lesotho,10
Apr-24,Lesotho,10
Jul-24,Lesotho,10
Jan-19,Madagascar,20
Feb-19,Madagascar,20
Mar-19,Madagascar,10
Apr-19,Madagascar,10
May-19,Madagascar,20
Jun-19,Madagascar,10
Jul-19,Madagascar,10
Aug-19,Madagascar,10
Sep-19,Madagascar,10
Oct-19,Madagascar,20
Nov-19,Madagascar,10
Dec-19,Madagascar,10
Jan-20,Madagascar,30
Feb-20,Madagascar,10
Mar-20,Madagascar,10
Mar-22,Madagascar,10
Jul-22,Madagascar,10
Aug-22,Madagascar,10
Sep-22,Madagascar,10
Oct-22,Madagascar,10
Nov-22,Madagascar,20
Dec-22,Madagascar,10
Jan-23,Madagascar,10
Feb-23,Madagascar,10
Mar-23,Madagascar,10
Apr-23,Madagascar,10
May-23,Madagascar,10
Jul-23,Madagascar,10
Aug-23,Madagascar,20
Sep-23,Madagascar,10
Oct-23,Madagascar,10
Nov-23,Madagascar,20
Dec-23,Madagascar,10
Jan-24,Madagascar,20
Feb-24,Madagascar,20
Mar-24,Madagascar,10
Apr-24,Madagascar,10
May-24,Madagascar,10
Jun-24,Madagascar,30
Jul-24,Madagascar,10
Jan-19,Malawi,50
Feb-19,Malawi,30
Mar-19,Malawi,30
Apr-19,Malawi,30
May-19,Malawi,20
Jun-19,Malawi,20
Jul-19,Malawi,30
Aug-19,Malawi,30
Sep-19,Malawi,40
Oct-19,Malawi,30
Nov-19,Malawi,40
Dec-19,Malawi,40
Jan-20,Malawi,50
Feb-20,Malawi,30
Mar-20,Malawi,20
Dec-21,Malawi,10
Jan-22,Malawi,10
Feb-22,Malawi,20
Mar-22,Malawi,10
Apr-22,Malawi,10
May-22,Malawi,30
Jun-22,Malawi,30
Jul-22,Malawi,20
Aug-22,Malawi,30
Sep-22,Malawi,30
Oct-22,Malawi,20
Nov-22,Malawi,20
Dec-22,Malawi,30
Jan-23,Malawi,20
Feb-23,Malawi,20
Mar-23,Malawi,30
Apr-23,Malawi,50
May-23,Malawi,20
Jun-23,Malawi,30
Jul-23,Malawi,50
Aug-23,Malawi,40
Sep-23,Malawi,20
Oct-23,Malawi,30
Nov-23,Malawi,30
Dec-23,Malawi,40
Jan-24,Malawi,30
Feb-24,Malawi,40
Mar-24,Malawi,20
Apr-24,Malawi,30
May-24,Malawi,30
Jun-24,Malawi,30
Jul-24,Malawi,40
Jan-19,Mauritius,1140
Feb-19,Mauritius,1100
Mar-19,Mauritius,730
Apr-19,Mauritius,700
May-19,Mauritius,670
Jun-19,Mauritius,650
Jul-19,Mauritius,940
Aug-19,Mauritius,710
Sep-19,Mauritius,880
Oct-19,Mauritius,800
Nov-19,Mauritius,1030
Dec-19,Mauritius,1640
Jan-20,Mauritius,1140
Feb-20,Mauritius,1030
Mar-20,Mauritius,500
Jun-20,Mauritius,20
Nov-20,Mauritius,10
Feb-21,Mauritius,10
Mar-21,Mauritius,10
Apr-21,Mauritius,10
May-21,Mauritius,20
Jun-21,Mauritius,10
Jul-21,Mauritius,10
Nov-21,Mauritius,50
Dec-21,Mauritius,160
Jan-22,Mauritius,110
Feb-22,Mauritius,230
Mar-22,Mauritius,390
Apr-22,Mauritius,350
May-22,Mauritius,420
Jun-22,Mauritius,470
Jul-22,Mauritius,390
Aug-22,Mauritius,420
Sep-22,Mauritius,460
Oct-22,Mauritius,300
Nov-22,Mauritius,1500
Dec-22,Mauritius,1130
Jan-23,Mauritius,770
Feb-23,Mauritius,1110
Mar-23,Mauritius,1020
Apr-23,Mauritius,750
May-23,Mauritius,720
Jun-23,Mauritius,700
Jul-23,Mauritius,630
Aug-23,Mauritius,880
Sep-23,Mauritius,750
Oct-23,Mauritius,680
Nov-23,Mauritius,1210
Dec-23,Mauritius,1290
Jan-24,Mauritius,910
Feb-24,Mauritius,1040
Mar-24,Mauritius,880
Apr-24,Mauritius,710
May-24,Mauritius,580
Jun-24,Mauritius,590
Jul-24,Mauritius,920
Jan-19,Mozambique,50
Feb-19,Mozambique,40
Mar-19,Mozambique,20
Apr-19,Mozambique,10
May-19,Mozambique,20
Jun-19,Mozambique,10
Jul-19,Mozambique,50
Aug-19,Mozambique,20
Sep-19,Mozambique,10
Oct-19,Mozambique,20
Nov-19,Mozambique,10
Dec-19,Mozambique,50
Jan-20,Mozambique,30
Feb-20,Mozambique,30
Mar-20,Mozambique,10
Mar-21,Mozambique,10
Jan-22,Mozambique,10
Feb-22,Mozambique,10
Mar-22,Mozambique,10
Apr-22,Mozambique,10
May-22,Mozambique,10
Jun-22,Mozambique,10
Jul-22,Mozambique,20
Aug-22,Mozambique,10
Sep-22,Mozambique,10
Oct-22,Mozambique,20
Nov-22,Mozambique,20
Dec-22,Mozambique,20
Jan-23,Mozambique,30
Feb-23,Mozambique,20
Mar-23,Mozambique,20
Apr-23,Mozambique,10
May-23,Mozambique,20
Jun-23,Mozambique,10
Jul-23,Mozambique,30
Aug-23,Mozambique,20
Sep-23,Mozambique,20
Oct-23,Mozambique,10
Nov-23,Mozambique,20
Dec-23,Mozambique,40
Jan-24,Mozambique,40
Feb-24,Mozambique,30
Mar-24,Mozambique,10
Apr-24,Mozambique,10
May-24,Mozambique,10
Jun-24,Mozambique,10
Jul-24,Mozambique,40
Jan-19,Namibia,30
Feb-19,Namibia,40
Mar-19,Namibia,30
Apr-19,Namibia,40
May-19,Namibia,40
Jun-19,Namibia,30
Jul-19,Namibia,30
Aug-19,Namibia,20
Sep-19,Namibia,30
Oct-19,Namibia,50
Nov-19,Namibia,30
Dec-19,Namibia,70
Jan-20,Namibia,40
Feb-20,Namibia,30
Mar-20,Namibia,20
Jan-22,Namibia,20
Feb-22,Namibia,10
Mar-22,Namibia,10
Apr-22,Namibia,10
May-22,Namibia,10
Jun-22,Namibia,20
Jul-22,Namibia,20
Aug-22,Namibia,30
Sep-22,Namibia,40
Oct-22,Namibia,40
Nov-22,Namibia,60
Dec-22,Namibia,60
Jan-23,Namibia,30
Feb-23,Namibia,40
Mar-23,Namibia,50
Apr-23,Namibia,30
May-23,Namibia,20
Jun-23,Namibia,50
Jul-23,Namibia,30
Aug-23,Namibia,40
Sep-23,Namibia,50
Oct-23,Namibia,30
Nov-23,Namibia,20
Dec-23,Namibia,60
Jan-24,Namibia,60
Feb-24,Namibia,40
Mar-24,Namibia,50
Apr-24,Namibia,40
May-24,Namibia,30
Jun-24,Namibia,50
Jul-24,Namibia,30
Jan-19,Rwanda,10
Feb-19,Rwanda,20
Mar-19,Rwanda,20
Apr-19,Rwanda,20
May-19,Rwanda,10
Jun-19,Rwanda,20
Jul-19,Rwanda,20
Aug-19,Rwanda,20
Sep-19,Rwanda,20
Oct-19,Rwanda,20
Nov-19,Rwanda,20
Dec-19,Rwanda,20
Jan-20,Rwanda,20
Feb-20,Rwanda,10
Mar-20,Rwanda,10
Apr-21,Rwanda,10
Nov-21,Rwanda,10
Dec-21,Rwanda,10
Feb-22,Rwanda,10
Mar-22,Rwanda,10
Apr-22,Rwanda,10
May-22,Rwanda,10
Jun-22,Rwanda,20
Jul-22,Rwanda,10
Aug-22,Rwanda,10
Sep-22,Rwanda,20
Oct-22,Rwanda,10
Nov-22,Rwanda,20
Dec-22,Rwanda,20
Jan-23,Rwanda,10
Feb-23,Rwanda,20
Mar-23,Rwanda,20
Apr-23,Rwanda,20
May-23,Rwanda,20
Jun-23,Rwanda,20
Jul-23,Rwanda,30
Aug-23,Rwanda,20
Sep-23,Rwanda,30
Oct-23,Rwanda,10
Nov-23,Rwanda,20
Dec-23,Rwanda,10
Jan-24,Rwanda,30
Feb-24,Rwanda,20
Mar-24,Rwanda,30
Apr-24,Rwanda,10
May-24,Rwanda,30
Jun-24,Rwanda,30
Jul-24,Rwanda,30
Jan-19,Seychelles,50
Feb-19,Seychelles,30
Mar-19,Seychelles,50
Apr-19,Seychelles,20
May-19,Seychelles,40
Jun-19,Seychelles,30
Jul-19,Seychelles,40
Aug-19,Seychelles,20
Sep-19,Seychelles,30
Oct-19,Seychelles,40
Nov-19,Seychelles,30
Dec-19,Seychelles,110
Jan-20,Seychelles,50
Feb-20,Seychelles,40
Mar-20,Seychelles,10
Feb-22,Seychelles,10
Mar-22,Seychelles,10
Apr-22,Seychelles,20
May-22,Seychelles,10
Jun-22,Seychelles,20
Jul-22,Seychelles,10
Aug-22,Seychelles,30
Sep-22,Seychelles,20
Oct-22,Seychelles,10
Nov-22,Seychelles,30
Dec-22,Seychelles,50
Jan-23,Seychelles,30
Feb-23,Seychelles,30
Mar-23,Seychelles,20
Apr-23,Seychelles,20
May-23,Seychelles,20
Jun-23,Seychelles,20
Jul-23,Seychelles,20
Aug-23,Seychelles,30
Sep-23,Seychelles,40
Oct-23,Seychelles,20
Nov-23,Seychelles,20
Dec-23,Seychelles,100
Jan-24,Seychelles,20
Feb-24,Seychelles,50
Mar-24,Seychelles,20
Apr-24,Seychelles,20
May-24,Seychelles,20
Jun-24,Seychelles,20
Jul-24,Seychelles,30
Jan-19,Somalia,40
Feb-19,Somalia,20
Mar-19,Somalia,40
Apr-19,Somalia,20
May-19,Somalia,30
Jun-19,Somalia,30
Jul-19,Somalia,30
Aug-19,Somalia,40
Sep-19,Somalia,40
Oct-19,Somalia,20
